id,label
1152,0.0025
11520,0.9975
11521,0.9805749654769897
11522,0.9975
11523,0.0025
11524,0.0025
11525,0.0025
11526,0.9975
11527,0.9975
11528,0.0025
11529,0.0025
1153,0.0025
11530,0.9975
11531,0.0025
11532,0.0025
11533,0.9975
11534,0.0025
11535,0.9975
11536,0.9975
11537,0.0025
11538,0.0025
11539,0.9975
1154,0.9975
11540,0.0025
11541,0.9975
11542,0.9975
11543,0.0025
11544,0.0025
11545,0.0025
11546,0.0025
11547,0.0025
11548,0.9975
11549,0.0025
1155,0.9975
11550,0.9975
11551,0.0025
11552,0.9975
11553,0.9975
11554,0.9975
11555,0.9975
11556,0.0025
11557,0.0025
11558,0.47719794511795044
11559,0.0025
1156,0.0025
11560,0.0025
11561,0.9975
11562,0.9975
11563,0.0025
11564,0.0025
11565,0.0025
11566,0.0025
11567,0.9975
11568,0.050652120262384415
11569,0.9975
1157,0.9975
11570,0.0025
11571,0.9975
11572,0.0025
11573,0.0025
11574,0.0025
11575,0.9975
11576,0.9975
11577,0.0025
11578,0.0025
11579,0.9975
1158,0.9975
11580,0.9975
11581,0.3712131679058075
11582,0.0025
11583,0.0025
11584,0.9975
11585,0.9975
11586,0.9975
11587,0.0025
11588,0.0025
11589,0.9965785145759583
1159,0.0025
11590,0.0025
11591,0.0025
11592,0.0025
11593,0.9975
11594,0.0025
11595,0.0025
11596,0.0025
11597,0.0025
11598,0.9896901845932007
11599,0.0025
116,0.0025
1160,0.0025
11600,0.9716323018074036
11601,0.9975
11602,0.9872199296951294
11603,0.9975
11604,0.9975
11605,0.9975
11606,0.0025
11607,0.0025
11608,0.0025
11609,0.0025
1161,0.0025
11610,0.0025
11611,0.0025
11612,0.0025
11613,0.9975
11614,0.0025
11615,0.0025
11616,0.0025
11617,0.9975
11618,0.0025
11619,0.0025
1162,0.0025
11620,0.0025
11621,0.0025
11622,0.0025
11623,0.9975
11624,0.0025
11625,0.9975
11626,0.9975
11627,0.9975
11628,0.9975
11629,0.997259259223938
1163,0.0025
11630,0.9975
11631,0.0025
11632,0.0025
11633,0.0025
11634,0.0025
11635,0.9975
11636,0.0025
11637,0.0025
11638,0.0025
11639,0.0025
1164,0.0025
11640,0.9975
11641,0.0025
11642,0.9975
11643,0.9975
11644,0.0025
11645,0.9975
11646,0.9975
11647,0.9975
11648,0.9975
11649,0.9975
1165,0.9964386224746704
11650,0.9975
11651,0.9975
11652,0.0025
11653,0.0025
11654,0.9975
11655,0.9975
11656,0.9975
11657,0.0025
11658,0.0025
11659,0.0025
1166,0.9975
11660,0.9951786994934082
11661,0.0025
11662,0.0025
11663,0.9975
11664,0.0025
11665,0.9975
11666,0.0025
11667,0.0025
11668,0.0025
11669,0.9975
1167,0.9975
11670,0.9975
11671,0.9975
11672,0.0025
11673,0.9975
11674,0.00785472895950079
11675,0.0025
11676,0.0025
11677,0.9975
11678,0.0025
11679,0.0025
1168,0.0025
11680,0.0025
11681,0.9975
11682,0.0025
11683,0.9975
11684,0.0025455919094383717
11685,0.0025
11686,0.9954444169998169
11687,0.0025
11688,0.9975
11689,0.0025
1169,0.9901251792907715
11690,0.9975
11691,0.0025
11692,0.0025
11693,0.0025
11694,0.9975
11695,0.0025
11696,0.9975
11697,0.9975
11698,0.0025
11699,0.9975
117,0.0025
1170,0.9975
11700,0.0025
11701,0.0025
11702,0.0025
11703,0.0025
11704,0.0025
11705,0.9975
11706,0.9975
11707,0.9937278032302856
11708,0.0025
11709,0.9975
1171,0.0025
11710,0.0025
11711,0.04191397503018379
11712,0.0025
11713,0.9975
11714,0.0025
11715,0.9975
11716,0.9975
11717,0.9975
11718,0.9975
11719,0.0025
1172,0.9975
11720,0.9975
11721,0.0025
11722,0.0025
11723,0.9975
11724,0.0025
11725,0.9975
11726,0.0025
11727,0.0025
11728,0.0025
11729,0.9975
1173,0.9975
11730,0.0025
11731,0.9975
11732,0.9975
11733,0.9975
11734,0.0025
11735,0.9975
11736,0.0025
11737,0.0025
11738,0.0025
11739,0.0025
1174,0.9975
11740,0.9975
11741,0.0025
11742,0.0025
11743,0.0025
11744,0.015534691512584686
11745,0.0025
11746,0.0025
11747,0.0025
11748,0.0025
11749,0.9975
1175,0.9975
11750,0.0025
11751,0.0025
11752,0.9975
11753,0.9975
11754,0.0025
11755,0.0025
11756,0.9975
11757,0.9975
11758,0.9975
11759,0.9975
1176,0.0025
11760,0.9975
11761,0.9975
11762,0.9975
11763,0.9975
11764,0.9975
11765,0.9975
11766,0.9975
11767,0.9975
11768,0.0025
11769,0.0025
1177,0.0025
11770,0.9975
11771,0.0025
11772,0.0025
11773,0.9975
11774,0.005038342904299498
11775,0.9975
11776,0.9975
11777,0.022083984687924385
11778,0.9975
11779,0.0025
1178,0.0025
11780,0.9975
11781,0.9975
11782,0.9975
11783,0.0025
11784,0.0025
11785,0.9975
11786,0.0025
11787,0.9975
11788,0.0025
11789,0.9975
1179,0.9975
11790,0.986566960811615
11791,0.9975
11792,0.9975
11793,0.0025
11794,0.007533826865255833
11795,0.9975
11796,0.0025
11797,0.0025
11798,0.0025
11799,0.9975
118,0.9975
1180,0.9975
11800,0.004415650386363268
11801,0.9975
11802,0.9975
11803,0.0025
11804,0.9975
11805,0.9975
11806,0.9975
11807,0.0025
11808,0.2781290113925934
11809,0.9975
1181,0.012615567073225975
11810,0.9975
11811,0.0025
11812,0.9963781237602234
11813,0.0025
11814,0.9975
11815,0.9975
11816,0.9975
11817,0.0025
11818,0.015050622634589672
11819,0.0025
1182,0.9975
11820,0.0025
11821,0.9975
11822,0.9975
11823,0.9975
11824,0.0025
11825,0.9975
11826,0.0025
11827,0.9975
11828,0.9975
11829,0.9975
1183,0.9975
11830,0.0025
11831,0.9975
11832,0.9975
11833,0.9975
11834,0.0025
11835,0.9975
11836,0.9975
11837,0.0025
11838,0.9975
11839,0.9975
1184,0.9975
11840,0.9975
11841,0.9975
11842,0.0025
11843,0.9975
11844,0.9975
11845,0.0025
11846,0.9975
11847,0.0025
11848,0.0025
11849,0.9975
1185,0.0025
11850,0.9975
11851,0.005362357944250107
11852,0.9975
11853,0.0025
11854,0.0025
11855,0.9975
11856,0.004945885390043259
11857,0.0025
11858,0.0025
11859,0.0025
1186,0.9975
11860,0.0025
11861,0.9975
11862,0.9975
11863,0.9975
11864,0.0025
11865,0.0025
11866,0.14663958549499512
11867,0.9975
11868,0.0025
11869,0.9975
1187,0.0025
11870,0.9975
11871,0.9975
11872,0.0025
11873,0.05183330550789833
11874,0.9975
11875,0.0025
11876,0.0025
11877,0.9975
11878,0.9975
11879,0.9975
1188,0.9975
11880,0.0025
11881,0.004675529897212982
11882,0.9975
11883,0.9975
11884,0.0025
11885,0.0025
11886,0.9975
11887,0.0025
11888,0.0025
11889,0.0025
1189,0.013624083250761032
11890,0.0025
11891,0.0025
11892,0.9975
11893,0.0025
11894,0.9975
11895,0.9975
11896,0.0025
11897,0.9975
11898,0.0025
11899,0.0025
119,0.9975
1190,0.010641290806233883
11900,0.0025
11901,0.011211633682250977
11902,0.9975
11903,0.0025
11904,0.9975
11905,0.0025
11906,0.9975
11907,0.9975
11908,0.0025
11909,0.0025
1191,0.9975
11910,0.9975
11911,0.0025
11912,0.9975
11913,0.0025
11914,0.0025
11915,0.9975
11916,0.0025
11917,0.9975
11918,0.9975
11919,0.0025
1192,0.0025
11920,0.9975
11921,0.9975
11922,0.9975
11923,0.9975
11924,0.0025
11925,0.03367631137371063
11926,0.9975
11927,0.9975
11928,0.9975
11929,0.9975
1193,0.0025
11930,0.0025
11931,0.0025
11932,0.9975
11933,0.0025
11934,0.9975
11935,0.9975
11936,0.0025
11937,0.0025
11938,0.9975
11939,0.0025
1194,0.0025
11940,0.9975
11941,0.9975
11942,0.0025
11943,0.0025
11944,0.9975
11945,0.0025
11946,0.9975
11947,0.0025
11948,0.0025
11949,0.0025
1195,0.9975
11950,0.0025
11951,0.9975
11952,0.9975
11953,0.9975
11954,0.9975
11955,0.9975
11956,0.9956575632095337
11957,0.991229772567749
11958,0.9975
11959,0.0025
1196,0.0025
11960,0.9975
11961,0.9213091135025024
11962,0.0025
11963,0.9975
11964,0.9975
11965,0.0025
11966,0.0025
11967,0.9975
11968,0.0025
11969,0.9975
1197,0.9975
11970,0.9975
11971,0.0025
11972,0.9975
11973,0.0025
11974,0.0025
11975,0.9975
11976,0.0025
11977,0.9975
11978,0.9975
11979,0.9975
1198,0.0025
11980,0.9975
11981,0.0025
11982,0.9975
11983,0.2902378737926483
11984,0.9975
11985,0.9975
11986,0.9975
11987,0.9929471015930176
11988,0.005760989151895046
11989,0.0025
1199,0.0025
11990,0.9975
11991,0.0025
11992,0.0025
11993,0.0025
11994,0.0025
11995,0.0025
11996,0.0025
11997,0.9975
11998,0.9975
11999,0.9975
12,0.9975
120,0.0025
1200,0.9975
12000,0.0025
12001,0.9975
12002,0.0025
12003,0.0025
12004,0.0025
12005,0.9975
12006,0.9975
12007,0.0025
12008,0.0025
12009,0.9975
1201,0.9975
12010,0.9975
12011,0.9975
12012,0.9975
12013,0.9975
12014,0.9975
12015,0.9975
12016,0.0025
12017,0.9975
12018,0.0025
12019,0.0025
1202,0.0025
12020,0.03330039232969284
12021,0.9975
12022,0.9975
12023,0.9975
12024,0.9975
12025,0.0025
12026,0.8531092405319214
12027,0.0025
12028,0.9975
12029,0.0025
1203,0.9975
12030,0.0025
12031,0.0025
12032,0.0025
12033,0.9975
12034,0.0025
12035,0.9975
12036,0.0025
12037,0.9975
12038,0.9975
12039,0.9975
1204,0.0025
12040,0.9975
12041,0.9878270030021667
12042,0.0025
12043,0.0025
12044,0.0025
12045,0.0025
12046,0.9974713325500488
12047,0.0025
12048,0.9975
12049,0.0025
1205,0.9975
12050,0.0025
12051,0.9975
12052,0.9975
12053,0.04226469621062279
12054,0.997498095035553
12055,0.9975
12056,0.9948790073394775
12057,0.9975
12058,0.0025
12059,0.0025
1206,0.0025
12060,0.9975
12061,0.9975
12062,0.9975
12063,0.0025
12064,0.9975
12065,0.0025
12066,0.0025
12067,0.0025
12068,0.0025
12069,0.0025
1207,0.9975
12070,0.0025
12071,0.0025
12072,0.0025
12073,0.9975
12074,0.9975
12075,0.9975
12076,0.9975
12077,0.0025
12078,0.0025
12079,0.9975
1208,0.0025
12080,0.9975
12081,0.0025
12082,0.9975
12083,0.0025
12084,0.0025
12085,0.0025
12086,0.9975
12087,0.9975
12088,0.9890938997268677
12089,0.0025
1209,0.0025
12090,0.9975
12091,0.0025
12092,0.9975
12093,0.0025
12094,0.9975
12095,0.9953222870826721
12096,0.9975
12097,0.0025
12098,0.9975
12099,0.8485175371170044
121,0.0025
1210,0.9975
12100,0.5584019422531128
12101,0.0025
12102,0.0025
12103,0.0025
12104,0.0025
12105,0.0025
12106,0.0025
12107,0.9975
12108,0.9975
12109,0.9975
1211,0.9975
12110,0.0025
12111,0.9975
12112,0.9975
12113,0.9975
12114,0.9975
12115,0.0025
12116,0.0025
12117,0.9975
12118,0.0025
12119,0.0025
1212,0.0025
12120,0.9975
12121,0.0025
12122,0.9975
12123,0.0025
12124,0.0025
12125,0.0025
12126,0.9975
12127,0.0025
12128,0.0025
12129,0.0025
1213,0.0025
12130,0.0025
12131,0.9975
12132,0.997102677822113
12133,0.9975
12134,0.7038871049880981
12135,0.0025
12136,0.0025
12137,0.0025
12138,0.0025
12139,0.9975
1214,0.9880111813545227
12140,0.0025
12141,0.8112397789955139
12142,0.0025
12143,0.941997766494751
12144,0.0025
12145,0.9975
12146,0.9975
12147,0.9975
12148,0.0025
12149,0.9975
1215,0.9975
12150,0.6939449906349182
12151,0.0025
12152,0.0025
12153,0.9975
12154,0.0025
12155,0.9881843328475952
12156,0.9975
12157,0.9975
12158,0.9975
12159,0.002840945031493902
1216,0.9975
12160,0.9975
12161,0.0025
12162,0.0025
12163,0.9975
12164,0.0025
12165,0.9975
12166,0.0025
12167,0.9975
12168,0.0025
12169,0.0025
1217,0.9975
12170,0.9975
12171,0.0025
12172,0.9975
12173,0.0025
12174,0.9975
12175,0.9975
12176,0.0025
12177,0.9975
12178,0.9975
12179,0.9975
1218,0.0025
12180,0.9975
12181,0.0025
12182,0.9975
12183,0.9975
12184,0.9975
12185,0.9975
12186,0.9975
12187,0.0025
12188,0.9975
12189,0.13350637257099152
1219,0.9975
12190,0.6497998237609863
12191,0.9975
12192,0.9975
12193,0.0025
12194,0.0025
12195,0.0025
12196,0.9975
12197,0.0025
12198,0.0025
12199,0.9975
122,0.0025
1220,0.0025
12200,0.9975
12201,0.0025
12202,0.0025
12203,0.0025
12204,0.0025
12205,0.0025
12206,0.9975
12207,0.9975
12208,0.9975
12209,0.0025
1221,0.0025
12210,0.0025
12211,0.0025
12212,0.0025
12213,0.9975
12214,0.0025
12215,0.0025
12216,0.0025
12217,0.0025
12218,0.0025
12219,0.9975
1222,0.9767165184020996
12220,0.0025
12221,0.0025
12222,0.9975
12223,0.0025
12224,0.0025
12225,0.9970746040344238
12226,0.9975
12227,0.0025
12228,0.9975
12229,0.9975
1223,0.9896672964096069
12230,0.9975
12231,0.0025
12232,0.9975
12233,0.9975
12234,0.9964481592178345
12235,0.9975
12236,0.0025
12237,0.9975
12238,0.9975
12239,0.0025
1224,0.9975
12240,0.0025
12241,0.0025
12242,0.0025
12243,0.0025
12244,0.0025
12245,0.0025
12246,0.9975
12247,0.8789377212524414
12248,0.9975
12249,0.9975
1225,0.0025
12250,0.0025
12251,0.0025
12252,0.0025
12253,0.9975
12254,0.9975
12255,0.0025
12256,0.9975
12257,0.0025
12258,0.0025
12259,0.9975
1226,0.0025
12260,0.9975
12261,0.0025
12262,0.9975
12263,0.9975
12264,0.9975
12265,0.0025
12266,0.9975
12267,0.9975
12268,0.9975
12269,0.9975
1227,0.9975
12270,0.9975
12271,0.31874915957450867
12272,0.0025
12273,0.9685003757476807
12274,0.34054604172706604
12275,0.9975
12276,0.0025
12277,0.9975
12278,0.9975
12279,0.9975
1228,0.0025
12280,0.0025
12281,0.9975
12282,0.9975
12283,0.0025
12284,0.9975
12285,0.0025
12286,0.0025
12287,0.9975
12288,0.0025
12289,0.9975
1229,0.0025
12290,0.9975
12291,0.9975
12292,0.9786956906318665
12293,0.9975
12294,0.9975
12295,0.0025
12296,0.0025
12297,0.0025
12298,0.9975
12299,0.0025
123,0.0025
1230,0.0025
12300,0.9975
12301,0.0025
12302,0.0025
12303,0.9975
12304,0.9975
12305,0.4005841910839081
12306,0.0025
12307,0.9975
12308,0.0025
12309,0.0025
1231,0.0025
12310,0.0025
12311,0.9975
12312,0.0025
12313,0.9975
12314,0.9975
12315,0.9975
12316,0.9975
12317,0.0025
12318,0.9975
12319,0.0025
1232,0.9975
12320,0.9975
12321,0.9975
12322,0.9975
12323,0.9975
12324,0.7601635456085205
12325,0.0025
12326,0.0025
12327,0.0025
12328,0.9975
12329,0.9975
1233,0.0025
12330,0.9975
12331,0.0025
12332,0.9975
12333,0.9975
12334,0.0025
12335,0.0025
12336,0.0025
12337,0.9975
12338,0.0025
12339,0.0025
1234,0.0025
12340,0.0025
12341,0.9975
12342,0.9975
12343,0.0025
12344,0.0025
12345,0.0025
12346,0.0025
12347,0.0025
12348,0.9975
12349,0.0025
1235,0.9975
12350,0.9975
12351,0.0025
12352,0.9975
12353,0.0025
12354,0.9486342668533325
12355,0.0025
12356,0.0025
12357,0.9975
12358,0.0025
12359,0.9975
1236,0.9975
12360,0.9975
12361,0.9975
12362,0.9975
12363,0.0025
12364,0.9975
12365,0.9975
12366,0.9975
12367,0.9975
12368,0.0025
12369,0.9975
1237,0.9975
12370,0.0025
12371,0.9975
12372,0.012084913440048695
12373,0.0025
12374,0.0025
12375,0.9975
12376,0.9975
12377,0.9975
12378,0.9975
12379,0.9975
1238,0.9975
12380,0.9975
12381,0.9975
12382,0.9975
12383,0.2512959837913513
12384,0.0025
12385,0.9975
12386,0.9975
12387,0.0025
12388,0.0025
12389,0.0025
1239,0.0025
12390,0.0025
12391,0.9552510976791382
12392,0.9975
12393,0.9975
12394,0.0025
12395,0.0025
12396,0.0025
12397,0.0025
12398,0.0025
12399,0.0025
124,0.0025
1240,0.0025
12400,0.9975
12401,0.9975
12402,0.0025
12403,0.9975
12404,0.0025
12405,0.0025
12406,0.0025
12407,0.9975
12408,0.0025
12409,0.9975
1241,0.9975
12410,0.0025
12411,0.9975
12412,0.9975
12413,0.0025
12414,0.8925546407699585
12415,0.018380217254161835
12416,0.9975
12417,0.0025
12418,0.0025
12419,0.0025
1242,0.9975
12420,0.0025
12421,0.9975
12422,0.9975
12423,0.0025
12424,0.0025
12425,0.9975
12426,0.0025
12427,0.9975
12428,0.0025
12429,0.16110001504421234
1243,0.0025
12430,0.9975
12431,0.9272994995117188
12432,0.9975
12433,0.9975
12434,0.9975
12435,0.9975
12436,0.9842830300331116
12437,0.9975
12438,0.9975
12439,0.9975
1244,0.0025
12440,0.9975
12441,0.0025
12442,0.0025
12443,0.9975
12444,0.9975
12445,0.0025
12446,0.0025
12447,0.9975
12448,0.9975
12449,0.0025
1245,0.9975
12450,0.0025
12451,0.0025
12452,0.9975
12453,0.0025
12454,0.0025
12455,0.0025
12456,0.9923902153968811
12457,0.0025
12458,0.0025
12459,0.9975
1246,0.0025
12460,0.9975
12461,0.9975
12462,0.0025
12463,0.9975
12464,0.9975
12465,0.0025
12466,0.0025
12467,0.0025
12468,0.0025
12469,0.0025
1247,0.0025
12470,0.9975
12471,0.9975
12472,0.9975
12473,0.0025
12474,0.0025
12475,0.0025
12476,0.9975
12477,0.9975
12478,0.9753764271736145
12479,0.0025
1248,0.9975
12480,0.0025
12481,0.005765797570347786
12482,0.0025
12483,0.0025
12484,0.9975
12485,0.0025
12486,0.9975
12487,0.9975
12488,0.9625239372253418
12489,0.9975
1249,0.0025
12490,0.9975
12491,0.9975
12492,0.9975
12493,0.9975
12494,0.9975
12495,0.0025
12496,0.0025
12497,0.0025
12498,0.9975
12499,0.9975
125,0.0025
1250,0.9975
12500,0.0025
1251,0.0025
1252,0.0025
1253,0.9975
1254,0.0025
1255,0.0025
1256,0.0025
1257,0.9975
1258,0.0025
1259,0.0025
126,0.9817542433738708
1260,0.0025
1261,0.9975
1262,0.0025
1263,0.017438333481550217
1264,0.0025
1265,0.0025
1266,0.0025
1267,0.754326581954956
1268,0.0025
1269,0.9975
127,0.9975
1270,0.0025
1271,0.9975
1272,0.9975
1273,0.9975
1274,0.0025
1275,0.9975
1276,0.9975
1277,0.0025
1278,0.0025
1279,0.9975
128,0.0025
1280,0.9975
1281,0.0025
1282,0.0025
1283,0.9975
1284,0.9975
1285,0.0025
1286,0.9975
1287,0.0025
1288,0.0025
1289,0.9975
129,0.0025
1290,0.9975
1291,0.0025
1292,0.0025
1293,0.0025
1294,0.9975
1295,0.0025
1296,0.0025
1297,0.0025
1298,0.0025
1299,0.0025
13,0.0025
130,0.9975
1300,0.0025
1301,0.9975
1302,0.0025
1303,0.0025
1304,0.9975
1305,0.9975
1306,0.9975
1307,0.0025
1308,0.9975
1309,0.0025
131,0.9975
1310,0.0025
1311,0.023211807012557983
1312,0.9975
1313,0.0025
1314,0.9975
1315,0.9975
1316,0.0025
1317,0.9975
1318,0.9975
1319,0.9975
132,0.9975
1320,0.013225061818957329
1321,0.0025
1322,0.0025
1323,0.0025
1324,0.0025
1325,0.0025
1326,0.029376501217484474
1327,0.9926613569259644
1328,0.9951227307319641
1329,0.9975
133,0.0025
1330,0.0025
1331,0.0025
1332,0.9975
1333,0.9975
1334,0.9975
1335,0.0025
1336,0.0025
1337,0.0025
1338,0.0025
1339,0.0025
134,0.0025
1340,0.9975
1341,0.0025
1342,0.9975
1343,0.9975
1344,0.0025
1345,0.0025
1346,0.012023631483316422
1347,0.0025
1348,0.0025
1349,0.0025
135,0.0025
1350,0.9975
1351,0.9975
1352,0.0025
1353,0.9975
1354,0.006205265875905752
1355,0.0025
1356,0.9975
1357,0.0025
1358,0.9975
1359,0.0025
136,0.0025
1360,0.9975
1361,0.0025
1362,0.0025
1363,0.0025
1364,0.0025
1365,0.0025
1366,0.9975
1367,0.7578638195991516
1368,0.0025
1369,0.9975
137,0.9975
1370,0.0025
1371,0.004789192695170641
1372,0.9975
1373,0.9975
1374,0.0037544327788054943
1375,0.0025
1376,0.9975
1377,0.9975
1378,0.9975
1379,0.0025
138,0.07597174495458603
1380,0.07391123473644257
1381,0.9975
1382,0.9975
1383,0.0025
1384,0.34337523579597473
1385,0.9975
1386,0.9975
1387,0.9975
1388,0.0025
1389,0.9975
139,0.0025
1390,0.0025
1391,0.0025
1392,0.0025
1393,0.9578642249107361
1394,0.0025
1395,0.9975
1396,0.0025
1397,0.0025
1398,0.0025
1399,0.9975
14,0.0025
140,0.0025
1400,0.9975
1401,0.9975
1402,0.9975
1403,0.0025
1404,0.0025
1405,0.9975
1406,0.0025
1407,0.0025
1408,0.0025
1409,0.9975
141,0.0025
1410,0.0025
1411,0.9975
1412,0.0025
1413,0.9975
1414,0.9975
1415,0.0025
1416,0.0025
1417,0.0025
1418,0.0025
1419,0.0025
142,0.9975
1420,0.9975
1421,0.9975
1422,0.0025
1423,0.005402473732829094
1424,0.9975
1425,0.0025
1426,0.0025
1427,0.9975
1428,0.9975
1429,0.9975
143,0.9975
1430,0.9975
1431,0.9975
1432,0.9975
1433,0.9975
1434,0.9975
1435,0.9975
1436,0.9975
1437,0.9975
1438,0.0025
1439,0.0025
144,0.005849572364240885
1440,0.0025
1441,0.0025
1442,0.9972110390663147
1443,0.9975
1444,0.9975
1445,0.9975
1446,0.0025
1447,0.0025
1448,0.0025
1449,0.9975
145,0.0025
1450,0.0025
1451,0.0025
1452,0.9975
1453,0.0025
1454,0.0025
1455,0.0025
1456,0.0025
1457,0.9975
1458,0.9975
1459,0.0025
146,0.9975
1460,0.9975
1461,0.0025
1462,0.009025267325341702
1463,0.0025
1464,0.0025
1465,0.0025
1466,0.002959917299449444
1467,0.004790729843080044
1468,0.9975
1469,0.9975
147,0.9975
1470,0.9975
1471,0.9975
1472,0.0025
1473,0.0025
1474,0.0025
1475,0.0025
1476,0.9975
1477,0.9975
1478,0.0025
1479,0.9975
148,0.05474283918738365
1480,0.0025
1481,0.9975
1482,0.9975
1483,0.9975
1484,0.0025
1485,0.0025
1486,0.9975
1487,0.0025
1488,0.0025
1489,0.0025
149,0.0025
1490,0.9975
1491,0.0025
1492,0.0025
1493,0.9975
1494,0.0025
1495,0.9975
1496,0.9975
1497,0.9975
1498,0.9975
1499,0.0025
15,0.0025
150,0.0025
1500,0.0025
1501,0.9975
1502,0.0025
1503,0.0025
1504,0.0025
1505,0.0025
1506,0.9975
1507,0.0025
1508,0.9975
1509,0.9975
151,0.9975
1510,0.0025
1511,0.0025
1512,0.9975
1513,0.0025
1514,0.0025
1515,0.0025
1516,0.9975
1517,0.0025
1518,0.0025
1519,0.9969297051429749
152,0.0025
1520,0.0025
1521,0.9975
1522,0.0025
1523,0.0025
1524,0.0025
1525,0.9975
1526,0.9975
1527,0.0025
1528,0.0025
1529,0.9975
153,0.0025
1530,0.9975
1531,0.9975
1532,0.0025
1533,0.0025
1534,0.0025
1535,0.0025
1536,0.9975
1537,0.9975
1538,0.9975
1539,0.0025
154,0.0025
1540,0.0025
1541,0.9975
1542,0.9975
1543,0.0867607370018959
1544,0.9955848455429077
1545,0.02893955074250698
1546,0.9975
1547,0.9975
1548,0.0025
1549,0.9975
155,0.9975
1550,0.0025
1551,0.0025
1552,0.0025
1553,0.9975
1554,0.9975
1555,0.0025
1556,0.0025
1557,0.9975
1558,0.0025
1559,0.0025
156,0.0025
1560,0.0025
1561,0.0025
1562,0.9975
1563,0.9975
1564,0.9975
1565,0.0025
1566,0.0025
1567,0.0025
1568,0.9975
1569,0.9975
157,0.0025
1570,0.0025
1571,0.9975
1572,0.9975
1573,0.9975
1574,0.9975
1575,0.9975
1576,0.9975
1577,0.9946664571762085
1578,0.0025
1579,0.0025
158,0.9975
1580,0.9975
1581,0.9975
1582,0.0025
1583,0.9975
1584,0.0025
1585,0.0025
1586,0.0025
1587,0.0025
1588,0.0025
1589,0.0025
159,0.9975
1590,0.9975
1591,0.9975
1592,0.0025
1593,0.9975
1594,0.9961589574813843
1595,0.0025
1596,0.9975
1597,0.0025
1598,0.02115662954747677
1599,0.7016823291778564
16,0.0025
160,0.9975
1600,0.9975
1601,0.0025
1602,0.9975
1603,0.0025
1604,0.0025
1605,0.9159681797027588
1606,0.0025
1607,0.0025
1608,0.0025
1609,0.9975
161,0.0025
1610,0.9975
1611,0.0025
1612,0.9975
1613,0.0025
1614,0.008622412569820881
1615,0.0025
1616,0.0025
1617,0.9975
1618,0.0025
1619,0.9975
162,0.0025
1620,0.9975
1621,0.018982982262969017
1622,0.0025
1623,0.0025
1624,0.0025
1625,0.9975
1626,0.0025
1627,0.0025
1628,0.9975
1629,0.9975
163,0.0025
1630,0.9975
1631,0.0025
1632,0.9975
1633,0.9975
1634,0.9975
1635,0.9975
1636,0.0025
1637,0.9975
1638,0.9975
1639,0.9975
164,0.9975
1640,0.9975
1641,0.0025
1642,0.9975
1643,0.9975
1644,0.9975
1645,0.9975
1646,0.0025
1647,0.9975
1648,0.0025
1649,0.0025
165,0.0025
1650,0.9975
1651,0.0025
1652,0.9975
1653,0.9975
1654,0.9975
1655,0.9835160374641418
1656,0.0025
1657,0.0025
1658,0.9975
1659,0.9975
166,0.0025
1660,0.0025
1661,0.0025
1662,0.9975
1663,0.0025
1664,0.0025
1665,0.0025
1666,0.0025
1667,0.9975
1668,0.0025
1669,0.9975
167,0.9975
1670,0.0025
1671,0.9975
1672,0.9975
1673,0.3946053087711334
1674,0.008949128910899162
1675,0.0025
1676,0.9975
1677,0.9975
1678,0.9975
1679,0.0025
168,0.0025
1680,0.0025
1681,0.0025
1682,0.9975
1683,0.0025
1684,0.9975
1685,0.9975
1686,0.9975
1687,0.9975
1688,0.9975
1689,0.0025
169,0.0025
1690,0.9975
1691,0.9945100545883179
1692,0.9975
1693,0.9975
1694,0.0025
1695,0.0025
1696,0.9975
1697,0.0025
1698,0.0025
1699,0.9972713589668274
17,0.9967831373214722
170,0.0025
1700,0.0025
1701,0.9975
1702,0.9975
1703,0.9975
1704,0.9975
1705,0.9931017160415649
1706,0.9975
1707,0.0025
1708,0.9648439288139343
1709,0.0025
171,0.0025
1710,0.0025
1711,0.9975
1712,0.0025
1713,0.0025
1714,0.9975
1715,0.0025
1716,0.9975
1717,0.9904071688652039
1718,0.0025
1719,0.9975
172,0.9975
1720,0.9975
1721,0.0025
1722,0.9975
1723,0.0025
1724,0.0025
1725,0.9975
1726,0.9975
1727,0.9975
1728,0.9975
1729,0.0025
173,0.15319253504276276
1730,0.9975
1731,0.0025
1732,0.9975
1733,0.9975
1734,0.0025
1735,0.0025
1736,0.0025
1737,0.9975
1738,0.0025
1739,0.9975
174,0.0025
1740,0.0025
1741,0.0025
1742,0.9975
1743,0.9975
1744,0.9975
1745,0.0025
1746,0.9975
1747,0.0025
1748,0.006332972086966038
1749,0.0025
175,0.9975
1750,0.0025
1751,0.9688828587532043
1752,0.0025
1753,0.9975
1754,0.0025
1755,0.9975
1756,0.0025
1757,0.36523309350013733
1758,0.9975
1759,0.9975
176,0.9975
1760,0.0025
1761,0.9975
1762,0.9975
1763,0.0025
1764,0.9975
1765,0.0025
1766,0.9975
1767,0.9975
1768,0.9970358610153198
1769,0.9975
177,0.9975
1770,0.0025
1771,0.0025
1772,0.0025
1773,0.9975
1774,0.0025
1775,0.0025
1776,0.9975
1777,0.0025
1778,0.3850116431713104
1779,0.0025
178,0.9975
1780,0.0025
1781,0.9975
1782,0.9975
1783,0.0025
1784,0.0025
1785,0.0025
1786,0.9936175346374512
1787,0.9975
1788,0.9425191283226013
1789,0.9975
179,0.9975
